target	r	p	drug
GSR	0.00922085285428665	0.930015776406508	carmustine | coenzyme-i | flavin-adenine-dinucleotide | glutathione | L-Cysteinesulfinic-acid | NOV-002
NDUFC2	-0.198054370206798	0.0571621129956844	carvedilol | coenzyme-i
VCAM1	-0.116872071857002	0.26405560347348	carvedilol
CDC42	0.0952523052132136	0.363114452706586	casin | ML-141 | ZCL-278
GBA	0.134284264868252	0.199024885136969	castanospermine | inositol
CTSB	0.237429500760944	0.0221396694373556	cathepsin-inhibitor-1 | loxistatin-acid | pepstatin | VBY-825
VCP	0.104234430485512	0.319468274314808	CB-5083 | NMS-873
GLS	0.0686640207692996	0.512450129616088	CB-839 | L-glutamic-acid
HSP90AB1	0.346229596251977	0.00072375781544766	CCT018159 | EC-144 | geldanamycin | NVP-AUY922 | NVP-HSP990
PON1	-0.599474799319626	0	cefazolin
MPO	0.311718540180836	0.00245431306748881	cefdinir | DMP-777 | melatonin | mesalazine | nomifensine
INSR	-0.189191608725493	0.0694113734610502	ceritinib | dovitinib | GSK1838705A | GSK1904529A | linsitinib | NVP-AEW541 | NVP-TAE684
TSPO	0.0587419056429232	0.575322316651385	chlormezanone | clonazepam | DAA-1106 | diazepam | eszopiclone | FGIN-1-27 | FGIN-1-43 | lorazepam | PK-11195 | temazepam | triazolam | XBD173 | zaleplon
ORM1	0.185909104473158	0.0744561051535179	chlorpromazine | thalidomide
ORM2	0.0405090865685894	0.699357875454641	chlorpromazine | thalidomide
COX4I1	-0.307227477544687	0.00284922439578797	cholic-acid
COX5A	-0.409387962161678	5.36324590078892e-05	cholic-acid
COX5B	-0.295320939393035	0.00418760410763235	cholic-acid
COX6B1	-0.350123839933156	0.000625234402198037	cholic-acid
COX6C	-0.0304526871773447	0.771617674210445	cholic-acid
COX7B	-0.302736414908537	0.00330049675477854	cholic-acid
COX7C	-0.188251618871415	0.0708268354076217	cholic-acid
FECH	-0.533466622899943	6.12003226842045e-08	cholic-acid | methyl-aminolevulinate
PCYT1A	0.107039479573871	0.306563466223439	choline
PLD2	-0.0999671749574766	0.33976316418281	choline | ethanolamine-oleate | FIPI | halopemide | ML-298 | VU-0364739
GM2A	0.119542836680493	0.253238644466701	choline-alfoscerate
SLC6A1	-0.553504819313061	1.52441536188967e-08	CI-966 | gamma-aminobutyric-acid | guvacine | NNC-711 | SKF-89976A | tiagabine
ACAT1	-0.640446420578317	0	CI-976 | sulfasalazine
SLC47A1	-0.171406403867387	0.100385559093118	cimetidine | erythromycin-estolate | erythromycin-ethylsuccinate | pyrimethamine
CYP2D6	-0.651368207454269	0	cinchonine | cyclophosphamide | efavirenz | GSK1070916 | ICI-199441 | nelfinavir | nevirapine | paliperidone | ritonavir | SB-203580 | sulfanilamide | telithromycin | tolperisone
ACO2	-0.348706394915102	0.000659573931193062	cis-aconitic-acid
ANG	-0.344424218913193	0.000774095487914021	citric-acid | oltipraz | pidolic-acid
BHMT	-0.462594371997255	3.96179184436311e-06	citric-acid | methionine
C8G	0.0258870221718242	0.80512542612723	citric-acid
CS	-0.225433439766047	0.0300093436952407	citric-acid | coenzyme-a | malic-acid | oxaloacetate
CTDSP1	-0.249932857867566	0.0158919301875284	citric-acid
HGS	0.16895944615201	0.105389113309016	citric-acid
IL4I1	0.431529945391066	1.90469770319258e-05	citric-acid | flavin-adenine-dinucleotide
ITPA	0.34655784667721	0.000714934473156235	citric-acid
MDH2	-0.359314851839694	0.000439515202028496	citric-acid | coenzyme-i
PLEKHA1	0.0821670496254961	0.43294811225255	citric-acid
RNASE3	0.265479991644535	0.0103018757300236	citric-acid | pranlukast
UCK2	0.553206409835576	1.55824343838562e-08	citric-acid | uridine-5'-triphosphate
ACTR2	-0.0768404404523888	0.463436164902234	CK-636
ACTR3	0.150264092387574	0.150311130320827	CK-636
ARPC1B	0.218122407567664	0.03588348821137	CK-636
ARPC2	-0.00171585449553878	0.987007258432087	CK-636
ARPC3	-0.0684700546089344	0.513644411892044	CK-636
ARPC4	-0.0556235266032049	0.595799649354814	CK-636
ARPC5	-0.0374951508459909	0.720767386772897	CK-636
STAT1	0.0548924233833666	0.600647622673574	CKD-712
ADA	0.2333412909194	0.0245949736682545	cladribine | dipyridamole | fludarabine | pentostatin | vidarabine
POLE3	0.518799797081555	1.56869549548657e-07	cladribine
POLE4	0.438542568111963	1.35277919712679e-05	cladribine
RRM2	0.575527438751455	2.42600748590581e-09	cladribine | clofarabine | fludarabine | fludarabine-phosphate | gemcitabine | hydroxyurea | imexon | triapine
RRM2B	0.174345737220614	0.094624517072106	cladribine | clofarabine | fludarabine-phosphate | hydroxyurea
SLC25A5	-0.323968249231596	0.00161557305947469	clodronic-acid
SLC25A6	-0.1900569962102	0.0681286096194229	clodronic-acid
POLD1	0.398152845334368	8.84173566639829e-05	clofarabine | cytarabine | fludarabine-phosphate
GSTP1	-0.0710512965891797	0.497869202778495	clomipramine | ezatiostat | glutathione | SCMC-Lys
CYP3A5	-0.23910059383486	0.0211983780821491	cobicistat | cyclophosphamide | dapivirine | dolutegravir | enilconazole | ifosfamide | indinavir | nevirapine | paliperidone | ritonavir | telithromycin | voriconazole
ACAT2	-0.293515562054251	0.00443357343047952	coenzyme-a
CRAT	-0.630390021187073	0	coenzyme-a | levocarnitine-propionate
AASS	-0.519739786935633	1.4790313895996e-07	coenzyme-i | L-glutamic-acid | NADPH
ACADS	-0.654128495121005	0	coenzyme-i | flavin-adenine-dinucleotide
ADH1A	-0.455119214586255	5.85668616429301e-06	coenzyme-i | fomepizole
ADH1B	-0.508027214944347	3.04058376781667e-07	coenzyme-i | fomepizole
ADH4	-0.470681268837098	2.57074804690119e-06	coenzyme-i
ADH5	-0.523678792038435	1.15336095329445e-07	coenzyme-i | N6022
AKR1C2	-0.304929724568052	0.00307264852062852	coenzyme-i
AKR1C4	-0.436990838829041	1.46006206365238e-05	coenzyme-i
ALDH1A1	-0.505222165855987	3.59925605530135e-07	coenzyme-i | retinol | tretinoin
ALDH1A2	-0.0946704067321178	0.366063623440238	coenzyme-i | retinol | tretinoin | WIN-18446
ALDH1A3	-0.237086329861836	0.0223373494389334	coenzyme-i | retinol
ALDH1B1	-0.372937244486885	0.000255852946217331	coenzyme-i
ALDH3A1	-0.0547432186446241	0.601639164030025	coenzyme-i
ALDH3A2	-0.186610366745248	0.0733542376155523	coenzyme-i
ALDH4A1	-0.622855181880576	0	coenzyme-i
ALDH5A1	-0.638969293664767	0	coenzyme-i | divalproex-sodium | succinic-acid | valproic-acid | vanillin
ALDH6A1	-0.573453492882934	2.96948543858157e-09	coenzyme-i
ALDH7A1	-0.575975052967682	2.31921625424114e-09	coenzyme-i
ALDH9A1	-0.52875175315568	8.3292642065488e-08	coenzyme-i
AMT	-0.509623705648891	2.76044798485244e-07	coenzyme-i | metafolin | tetrahydrofolic-acid
BDH1	-0.719226522634359	0	coenzyme-i
BLVRA	0.324296499656829	0.00159720695983782	coenzyme-i | nadide
BLVRB	-0.467622571692877	3.03123472890495e-06	coenzyme-i | riboflavin | riboflavin-5-phosphate-sodium
CDO1	0.148548237892035	0.155064858553719	coenzyme-i | L-cysteine
CYB5R3	-0.0407179732028289	0.697882529750672	coenzyme-i | flavin-adenine-dinucleotide
CYP4A11	-0.442571096058011	1.10783554374246e-05	coenzyme-i
DHCR7	-0.273358001850139	0.00819484025097478	coenzyme-i
DLAT	-0.35392856077109	0.000541010906341545	coenzyme-i
DLD	-0.359583420369431	0.000434946077126052	coenzyme-i | flavin-adenine-dinucleotide | nadide
EHHADH	-0.658798603443645	0	coenzyme-i
GAPDH	0.145056847005461	0.165084307846233	coenzyme-i
GLUD1	-0.296827907254334	0.00399172287566977	coenzyme-i | hexachlorophene | L-glutamic-acid
GLUD2	0.047879800662469	0.648013222552027	coenzyme-i | L-glutamic-acid
GPD1	-0.608829936438781	0	coenzyme-i
H6PD	-0.249186834173853	0.0162162989515047	coenzyme-i
HADH	-0.636462654053893	0	coenzyme-i
HADHA	-0.535600250663961	5.31286525316025e-08	coenzyme-i
HIBADH	-0.562263137477246	7.8037370615092e-09	coenzyme-i
HMOX1	0.221882366983975	0.0327517697232602	coenzyme-i | protoporphyrin-ix
HMOX2	-0.284816925785563	0.00580916618498339	coenzyme-i
HSD17B10	-0.499000328250425	5.20584443521735e-07	coenzyme-i
HSD17B2	-0.195622332965295	0.0603319461697119	coenzyme-i
HSD17B4	-0.512025901942646	2.3846321727122e-07	coenzyme-i | nadide
HSD17B7	-0.216779564918982	0.0370614039228555	coenzyme-i
HSD17B8	-0.663826803139268	0	coenzyme-i
IDH3A	-0.290307660171287	0.00490267182404785	coenzyme-i
IDH3B	-0.27273134194742	0.00834727535246211	coenzyme-i
IDH3G	-0.31861179911074	0.00194365493559479	coenzyme-i
LDHA	0.279937930828683	0.00673674481624941	coenzyme-i | GSK-2837808A | NHI-2 | nicotinamide
LDHB	0.0551311509653546	0.599062675495572	coenzyme-i
MDH1	-0.367819521948017	0.000314355454199899	coenzyme-i
ME1	-0.0228134045537286	0.827887817473312	coenzyme-i
ME2	-0.0384500611739429	0.713959812168248	coenzyme-i | malic-acid
MTHFD1	-0.533362179582823	6.1623505274647e-08	coenzyme-i | lometrexol | tetrahydrofolic-acid
NDUFA10	-0.127719256363582	0.222033140631669	coenzyme-i
NDUFA11	-0.325684103727134	0.00152164521737676	coenzyme-i
NDUFA12	-0.219211602160485	0.0349513642020677	coenzyme-i
NDUFA13	-0.124615797797738	0.233540870129662	coenzyme-i
NDUFA2	-0.288174032407269	0.00523872841104256	coenzyme-i
NDUFA3	-0.266807913819343	0.00991642116729134	coenzyme-i
NDUFA4	-0.451553221330309	7.03638576223216e-06	coenzyme-i
NDUFA5	-0.282444570439557	0.00624495664187464	coenzyme-i
NDUFA6	-0.343946763749217	0.000787933709018935	coenzyme-i
NDUFA7	-0.226910566679598	0.0289273610752475	coenzyme-i
NDUFA8	-0.0689773507206589	0.510523928995854	coenzyme-i
NDUFA9	-0.192503953925577	0.0646053337569397	coenzyme-i
NDUFAB1	-0.365879860344364	0.000339587943308071	coenzyme-i
NDUFB1	-0.230730207991406	0.0262820803480748	coenzyme-i
NDUFB10	-0.218450657992898	0.0356003961933166	coenzyme-i
NDUFB3	-0.22516487123631	0.0302097123501295	coenzyme-i
NDUFB4	-0.0333024976873265	0.750909747643958	coenzyme-i
NDUFB5	-0.371430276625586	0.000271937668753181	coenzyme-i
NDUFB6	-0.254423920503715	0.0140557358008713	coenzyme-i
NDUFB7	-0.0896571275103697	0.392079080432758	coenzyme-i
NDUFB8	-0.0846438482886216	0.419171570934221	coenzyme-i
NDUFB9	-0.120960281698547	0.247623323391049	coenzyme-i
NDUFS1	-0.255542956044284	0.0136280575802684	coenzyme-i
NDUFS2	-0.297603771895795	0.0038941094844336	coenzyme-i
NDUFS3	-0.350108919459282	0.000625587161030687	coenzyme-i
NDUFS4	-0.15383008564352	0.14078378755196	coenzyme-i
NDUFS5	-0.0408074960460744	0.697250583378977	coenzyme-i
NDUFS6	-0.197561994568947	0.0577925711758338	coenzyme-i
NDUFS7	-0.307510966548298	0.00282269853140199	coenzyme-i
NDUFS8	-0.229730536241831	0.0269536409379746	coenzyme-i
NDUFV1	-0.318925129062099	0.00192291609618919	coenzyme-i
NDUFV2	-0.393214168481991	0.000109570826259145	coenzyme-i
NDUFV3	-0.255065500880308	0.0138091257038739	coenzyme-i
NNT	-0.544940467309242	2.81330203292478e-08	coenzyme-i
NSDHL	-0.224627734176837	0.0306138556617212	coenzyme-i
OGDH	-0.485064605651875	1.16128128780424e-06	coenzyme-i | valproic-acid
PDHA1	-0.334636388051684	0.00110729596647851	coenzyme-i | CPI-613
PHGDH	-0.0418817701650204	0.689683510650106	coenzyme-i
PYCR1	0.409895258273403	5.24146229498515e-05	coenzyme-i | L-proline
PYCR2	0.524559099997016	1.09049093859582e-07	coenzyme-i | L-proline
QDPR	-0.436886395511921	1.46756315797405e-05	coenzyme-i
RDH5	-0.533466622899943	6.12003226842045e-08	coenzyme-i | retinol
SORD	-0.556861925934768	1.18665065394439e-08	coenzyme-i | nadide
UGDH	0.0719763659693832	0.492278292290644	coenzyme-i
TUBB2B	0.172659723672824	0.0978961930949559	colchicine | ixabepilone | vinorelbine
TUBB4A	0.0700217838918564	0.504130361604028	colchicine | epothilone-b | epothilone-d | ixabepilone | vinorelbine
TUBB6	-0.0204559696815971	0.845444684857417	colchicine | ixabepilone | vinorelbine
HAL	-0.00674405419116111	0.948799130052651	copper-histidine
SLC15A4	0.189191608725493	0.0694113734610502	copper-histidine
CYP2A6	-0.643758765778401	0	coumarin | cyclophosphamide | ifosfamide | methoxsalen | nevirapine
CKB	0.129226224224881	0.216592309904033	creatine
GAMT	-0.41143206708245	4.8881173149488e-05	creatine | guanidine
NUDT1	0.282951866551282	0.00614940072677564	crizotinib-(S) | SCH-51344 | TH588
TLR3	-0.425412551102623	2.55262043728718e-05	CU-CPT-4a
PIK3R1	-0.317254035988183	0.00203588471439977	CUDC-907 | isoprenaline | wortmannin
CSNK2A2	0.151711378353376	0.146387473762969	CX-4945
DAPK3	-0.0868371579481364	0.407187237394627	CX-4945 | URMC-099
MMAA	-0.673226701680045	0	cyanocobalamin
MMACHC	-0.289516875055952	0.00502491133907648	cyanocobalamin
MTHFR	-0.151726298827251	0.1463474306097	cyanocobalamin | tetrahydrofolic-acid
MTR	-0.120050132792217	0.25121897324986	cyanocobalamin | methionine | tetrahydrofolic-acid
MTRR	0.124779923010355	0.232922025751861	cyanocobalamin | methionine
PRKAR1A	-0.291277490973113	0.00475638384495359	cyclic-AMP
PRKAR2B	-0.064038673868282	0.541313577203233	cyclic-AMP
SULT1E1	-0.0510727820715586	0.626256807663955	cyclizine
CYP2C18	-0.36775984005252	0.000315105294883266	cyclophosphamide | ifosfamide
CYP2C8	-0.461266449822446	4.24930089992107e-06	cyclophosphamide | ifosfamide | isoniazid | rifapentine | ritonavir
CYP2C9	-0.457476649458387	5.18215932813175e-06	cyclophosphamide | efavirenz | enilconazole | etravirine | ifosfamide | metronidazole | nelfinavir | nevirapine | rifapentine | ritonavir | sulfanilamide | tienilic-acid | voriconazole
PPP3CA	0.112246724955985	0.283524035568439	cyclosporin-a
PPIF	-0.440243502133628	1.24372024688779e-05	cyclosporine | L-proline
SLC10A1	-0.640028647309838	0	cyclosporine | irbesartan | propranolol-(S)
POLB	-0.0655008803079586	0.532103038466875	cytarabine
CSNK1A1	-0.11840888066605	0.257793500642474	D-4476 | DRF053-(R) | IC261
CSNK1D	0.191772850705738	0.0656421130316749	D-4476 | IC261 | LH846 | PF-4800567 | PF-670462 | TA-01
TGFB1	-0.0226343588672376	0.829218389291242	D-4476 | F351
PGD	0.126644982244636	0.225970307442724	dacarbazine | ketotifen | pentetic-acid
KDM2A	0.0842857569156396	0.421147466317749	daminozide | IOX2 | TC-E-5002
SLK	0.172346393721465	0.0985139216727734	danusertib
STAT5B	-0.0421503386947569	0.6877964859343	dasatinib
TBXAS1	0.0707230461639462	0.499861065627805	dazmegrel | dazoxiben | furegrelate | MR-948 | nicotine | ozagrel | sulfasalazine
PTK2	0.182969771119931	0.0792206578497297	defactinib | ENMD-2076 | NVP-TAE226 | PF-431396 | PF-562271 | Y-11
G6PD	0.571961445495509	3.41463680760706e-09	dehydroepiandrosterone | epiandrosterone | RRx-001
KRAS	-0.29144161618573	0.00473201686277436	deltarasin | K-Ras(G12C)-inhibitor-12 | lonafarnib
ATP1B1	-0.360225000746024	0.000424207438035044	deslanoside
ATP1B3	0.519471218405896	1.50414210623347e-07	deslanoside
SMAD2	0.264495240368834	0.0105961572475022	dexfosfoserine
TAOK2	-0.00276028766673629	0.979065556431287	dexfosfoserine
CYBA	0.177822207633314	0.088151884211913	dextromethorphan
CYBB	0.219181761212736	0.0349766272426399	dextromethorphan
NCF1	0.319059413326967	0.00191408955877526	dextromethorphan
NCF2	0.402435021336278	7.32222820036451e-05	dextromethorphan
NCF4	0.382008892602429	0.000176199705008593	dextromethorphan
PGRMC1	-0.454417952314165	6.07281242691049e-06	dextromethorphan | nortriptyline | SM-21
RAC1	0.0723941392378622	0.489764308823	dextromethorphan | EHop-016
CRYZ	-0.537838321745099	4.57385732332552e-08	dicoumarol
SLC29A1	-0.174778430962967	0.0937989910222255	dilazep | dipyridamole | lidoflazine | N6-cyclopentyladenosine | troglitazone
KEAP1	-0.319223538539584	0.00190335143052583	dimethyl-fumarate
PDE6D	0.0385694249649369	0.713110431276215	dipyridamole | pentoxifylline
MAP2	-0.23899615051774	0.0212561838456775	docetaxel | estramustine | estramustine-phosphate | paclitaxel
MAP4	-0.126092924711289	0.228012602613878	docetaxel | paclitaxel
PAH	-0.281698546745845	0.00638787679404434	droxidopa | epinephrine | fenclonine-(+/-) | norepinephrine | sapropterin
ITGA2B	0.0163229984184298	0.876403345899359	DU-728 | eptifibatide | GR-144053 | tirofiban
SRD5A1	-0.351347318790845	0.000596921711157054	dutasteride | finasteride | levonorgestrel
DNM1L	0.0732446062486944	0.484667712778227	dynasore
DNM2	0.180000596818955	0.0842790777481663	dynasore
APH1A	0.242935155620542	0.0191676434674335	E-2012
ALB	0.150607263286682	0.14937369342746	ebselen | erythromycin-estolate | erythromycin-ethylsuccinate | iodipamide | sodium-dodecyl-sulfate
CYP51A1	-0.272537375787055	0.00839496230264832	econazole | efinaconazole | erythromycin-estolate | erythromycin-ethylsuccinate | fluconazole | itraconazole | morinidazole | tioconazole
EED	0.437423532571394	1.42936854688323e-05	EED226
NRP1	0.140789591477425	0.177974192088935	EG00229
XPO1	0.37980066246904	0.000193128760577849	elactocin | KPT-185 | KPT-276 | selinexor
RPS2	0.306302408164483	0.00293735177770062	emetine
ERO1A	0.410327952015756	5.13963531247718e-05	EN460
ATP2C1	0.228641341649011	0.0277019339673281	enflurane | halothane | isoflurane | methoxyflurane | sevoflurane
CYP2J2	-0.531049506132315	7.17277565563924e-08	enilconazole | eperisone
AOX1	-0.220584285756916	0.0338057766883533	eniluracil | menadione
CMPK1	-0.354301572617946	0.000533341720969382	enocitabine | gemcitabine | gemcitabine-elaidate
MMP14	0.350392408462893	0.000618915880266696	epigallocatechin-gallate-(-) | ilomastat | marimastat | UK-356618
CHD1	0.295395541762406	0.00417770819732411	epirubicin
CYP7A1	-0.434334994479425	1.66246217920328e-05	epomediol
PTGIS	-0.113559726656919	0.277902460437131	epoprostenol | phenylbutazone
TUBA8	0.0829727552147056	0.428438437338301	epothilone-b | epothilone-d
PRMT5	0.0759302915460595	0.468761237125967	EPZ015666 | HLCL-61
VDAC2	0.013055414639969	0.901015003655424	erastin
RAPGEF4	-0.452523052132136	6.69508442932262e-06	ESI-09 | HJC-0350
ACLY	0.127987824893319	0.221056475766722	ETC-1002
F12	-0.349228611500701	0.000646726158886804	ethanolamine-oleate
HMGB1	0.122258362925606	0.242556904892107	ethyl-pyruvate
CPT1A	-0.443332040225597	1.06653278906194e-05	etomoxir | glyburide | oxfenicine | perhexiline
SOD2	-0.295201575602041	0.00420348121728911	EUK-134 | tetraethylenepentamine
CDH2	-0.493509593864701	7.16944053153383e-07	exherin
ANPEP	-0.130479544030318	0.212139970525026	ezetimibe | icatibant-acetate | tosedostat
SOAT1	0.467741935483871	3.01188801570666e-06	ezetimibe | hesperetin | YM-750
UTRN	0.187251947121841	0.0723577168755707	ezutromid
GLB1	0.089313956611262	0.393899483682634	fagomine
TYK2	-0.327026946375817	0.00145162892366077	filgotinib | NS-018 | ruxolitinib | TG-101348 | tofacitinib
NAMPT	-0.128122109158187	0.22056928535479	FK-866 | GMX1778 | GPP-78 | P7C3 | STF-118804 | STF-31
ACAD8	-0.562427262689863	7.70215206400843e-09	flavin-adenine-dinucleotide
ACADM	-0.595998328906926	0	flavin-adenine-dinucleotide
ACOX1	-0.5119363790994	2.39772109386102e-07	flavin-adenine-dinucleotide
AIFM1	-0.65551609919131	0	flavin-adenine-dinucleotide
CYB5R1	-0.464787681656769	3.52680342544926e-06	flavin-adenine-dinucleotide
FDXR	-0.545447763420966	2.71543758133028e-08	flavin-adenine-dinucleotide
GCDH	-0.602861746889081	0	flavin-adenine-dinucleotide
GFER	-0.417922473217749	3.62742377581411e-05	flavin-adenine-dinucleotide
IVD	-0.615857479633553	0	flavin-adenine-dinucleotide
POR	-0.291754946137089	0.00468580751496035	flavin-adenine-dinucleotide | riboflavin-5-phosphate-sodium
DCK	0.523156575452836	1.19225800558645e-07	fludarabine-phosphate | torcitabine
IKBKG	0.261361940855242	0.011582169814894	flurizan
PLA2G4A	0.0153084061949808	0.884033822395044	fluticasone-propionate | mepacrine | niflumic-acid | PACOCF3
AKR1A1	-0.594401838202381	2.5333178793644e-11	fomepizole | nadide | tolrestat
CAT	-0.644236220942377	0	fomepizole
CDH5	-0.543299215183074	3.15262707209625e-08	fosbretabulin | lenalidomide
PAK1	-0.00502819969562233	0.961828815805473	FRAX486 | IPA-3 | NVS-PAK1-1 | RKI-1447
PAK2	0.062904717853839	0.548510165940183	FRAX486
PAK4	0.2666587090806	0.00995908881080438	FRAX486 | GSK690693 | PF-03758309
TPSAB1	-0.0981767180925666	0.348516343266625	gabexate | nafamostat
ATP2A2	0.235445077735669	0.023303857062875	gallopamil
SLCO2B1	-0.587314613112112	5.39687194513814e-10	gemfibrozil | glyburide | rifamycin
NCOA2	0.316403568977351	0.00209565491005033	genistein | GW-9662 | T-0901317
PTK2B	-0.0238727581988004	0.820025367749506	genistein | leflunomide | PF-431396 | PF-562271
HSPA8	0.0287666736295545	0.783946108008094	gentamycin
GGT1	0.142699412133329	0.172116705128181	GGsTop | glutathione
TGM2	-0.291217809077616	0.00476527231311019	GK921 | LDN-27219
GCK	-0.422801468174629	2.887820336731e-05	GKA-50 | GNF-7 | lonidamine | LY2608204 | PF-04937319 | Ro-28-1675 | tofogliflozin
GLUL	-0.216063382173018	0.0377028042803604	glutamine-(l) | L-glutamic-acid
ESD	-0.299737399659813	0.00363661040006719	glutathione
GLRX	-0.0206797767897108	0.843774490396626	glutathione
GPX1	-0.413550774372594	4.43738354025764e-05	glutathione
GPX2	-0.13473187908448	0.197521281952278	glutathione
GPX3	-0.328698039449733	0.00136859346091263	glutathione
GPX4	-0.401196622004715	7.73454157247062e-05	glutathione
GPX7	0.119647279997613	0.252821919639104	glutathione
GSTA4	-0.246889081197219	0.0172516996022765	glutathione
GSTK1	-0.561278386201546	8.43782833715666e-09	glutathione
GSTM2	-0.0540568768464086	0.606209615184569	glutathione | NOV-002
GSTM3	0.249515084599087	0.0160728758618415	glutathione
GSTM4	-0.319462266121572	0.00188782976683001	glutathione
GSTO1	-0.432022321028916	1.8599090294096e-05	glutathione
GSTZ1	-0.557757154367223	1.10865670125941e-08	glutathione
HAGH	-0.575378234012712	2.46239823673607e-09	glutathione
MGST1	-0.47521709289487	2.0080303930539e-06	glutathione
MGST2	-0.342723284891528	0.000824434392565648	glutathione
MGST3	-0.542911282862344	3.2381661280278e-08	glutathione
TXNDC12	0.231670197845484	0.0256636860701557	glutathione
GBF1	0.444257109605801	1.0182742732978e-05	golgicide-a
EPHX2	-0.566500552057533	5.51699224225071e-09	GSK2256294A
BAZ2A	0.516860135477903	1.77023588798095e-07	GSK2801
KDM1A	0.632851899376324	0	GSK2879552 | GSK-LSD-1 | OG-L002 | ORY-1001 | RN-1 | tranylcypromine
SGK2	-0.402255975649787	7.38054445541946e-05	GSK650394
SLC6A12	-0.246292262242249	0.0175298207027073	guvacine | NNC-05-2090
COL1A1	-0.150920593238041	0.148521626358845	halofuginone
GNG2	-0.0704395571603354	0.501584666067195	halothane
NEDD4	-0.216943690131599	0.0369157152750979	heclin | NAB-2
WWP1	-0.000238727581988004	0.998241081888452	heclin
MTTP	-0.37541404315001	0.00023131609793508	hesperetin | lomitapide
C1QBP	-0.0491928023634031	0.639029317288098	hyaluronic-acid
CD44	0.128181791053684	0.22035300052943	hyaluronic-acid
HABP2	0.236728238488854	0.0225452374366158	hyaluronic-acid
VCAN	0.0222762674942556	0.831880981212972	hyaluronic-acid
AOC3	-0.462415326310764	3.99945514265367e-06	hydralazine | phenelzine
BRD2	0.318373071528752	0.00195959172732777	I-BET151 | I-BET-762 | LY303511 | OTX015 | XD-14
CREBBP	0.0949389752618543	0.364700638468254	I-CBP-112 | SGC-CBP30
ACSL3	0.35712154218018	0.000478517544925384	icosapent
ACSL4	0.135567425621438	0.19473655164029	icosapent | rosiglitazone | troglitazone
PTGR2	-0.366282713138969	0.000334198461824786	indomethacin
CDIPT	-0.187341469965086	0.0722195416513849	inositol
KDM5C	0.60805407179732	0	IOX2
STS	-0.376727044850944	0.000219210191903931	irosustat
ACADSB	-0.299737399659813	0.00363661040006719	isoleucine | valproic-acid
BCAT1	0.473874250246188	2.161126484197e-06	isoleucine | L-glutamic-acid | L-leucine | MC-1 | val
BCAT2	-0.0241114857807884	0.81825598226783	isoleucine | L-glutamic-acid | L-leucine | MC-1
IARS2	-0.312016949658321	0.00242991389433882	isoleucine
CYP2E1	0.0398376652442482	0.704107631446753	isoniazid | phenethyl-isothiocyanate | ritonavir | sulfanilamide
EIF2A	0.165244248157321	0.113356987921253	ISRIB | sal003
TRIO	-0.0311091880278118	0.766832399236826	ITX3
USP14	0.156829100892244	0.133132201564114	IU1 | VLX600 | WP1130
PDK2	-0.376980692906807	0.000216940259607092	JNJ-42041935
MGLL	-0.328563755184865	0.00137510265525921	JW-642 | JZL-184 | JZL-195 | KML29
APC	-0.101220494762914	0.333719513975185	JW-67
FLNA	-0.0674554623854853	0.519914658319035	kartogenin
MME	0.0656500850467011	0.531167614482049	KBG | racecadotril | sacubitril | thiorphan
DYRK1A	0.297842499477783	0.00386450805776633	KH-CB19 | TC-S-7004 | TG-003
KHK	-0.469189221449673	2.78641531396083e-06	KHK-IN-1
CD38	-0.0170988630598908	0.870575882880092	kuromanin
IMPA1	0.260929247112888	0.0117244612637111	L-690330
FNTB	0.165751544269046	0.112242173457426	L-778123 | tipifarnib
PGGT1B	-0.00475963116588583	0.963869244349072	L-778123
ASL	-0.556339709349169	1.23435667340107e-08	L-Arginine
ASRGL1	0.157604965533705	0.131205412232326	L-asparagine | L-Aspartic-Acid
NARS2	-0.226492793411119	0.0292299607914534	L-asparagine
SLC1A5	0.461743904986422	4.14372866569149e-06	L-asparagine
ACY3	-0.481841783295037	1.39162330344051e-06	L-Aspartic-Acid
ASPA	-0.241070096386261	0.0201333642092394	L-Aspartic-Acid
ASPH	0.177956491898183	0.0879091226602172	L-Aspartic-Acid | succinic-acid
CAD	0.581256900719167	1.29644159076698e-09	L-Aspartic-Acid | sparfosate
DARS2	-0.100981767180926	0.33486537364935	L-Aspartic-Acid
GOT1	-0.298931694070604	0.00373199537243418	L-Aspartic-Acid | L-cysteine | L-glutamic-acid | MC-1
GOT2	-0.550207394586852	1.93781092018703e-08	L-Aspartic-Acid | L-glutamic-acid | MC-1
PAICS	0.114141625138014	0.275435210492425	L-Aspartic-Acid
SLC1A1	-0.23014830951031	0.0266712307314183	L-Aspartic-Acid | L-glutamic-acid | TBOA-(DL)
SLC25A12	0.211572319536868	0.0419409370938075	L-Aspartic-Acid
SLC25A13	-0.490077884873624	8.7341785378968e-07	L-Aspartic-Acid
HNF4A	-0.133314434066426	0.202310991880447	lauric-acid | linoleic-acid
LTF	0.384485691265554	0.000158854767256292	lauric-acid | nimesulide | parecoxib
DDAH1	-0.405031183790397	6.5235164425149e-05	L-Citrulline
DDAH2	0.24885858374862	0.0163608308957054	L-Citrulline
OTC	-0.624600877323864	0	L-Citrulline | ornithine
CARS2	-0.164886156784339	0.114149087532665	L-cysteine
CTH	-0.519068365611292	1.5425657302947e-07	L-cysteine | MC-1
GCLC	-0.32696726448032	0.00145467746015663	L-cysteine | L-glutamic-acid
